id,stateid,state_name,uplift_pct,cost,Comment,cash_transfer,training_program,nrega_program
90902100,9,Himachal Pradesh,12.11%,10500,Uplifted 12.11% in Himachal Pradesh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
332802100,33,Lakshadweep,12.11%,9000,Uplifted 12.11% in Lakshadweep due to Cash Transfer (1000) + Training Program (1) for 7 months.,1000,1,0
3325020101,33,Lakshadweep,12.11%,4900,Uplifted 12.11% in Lakshadweep due to Cash Transfer (700) for 7 months.,700,0,0
301070201,3,Assam,12.11%,9000,Uplifted 12.11% in Assam due to Cash Transfer (1000) + Training Program (1) for 7 months.,1000,1,0
305050202,3,Assam,12.1%,6400,Uplifted 12.1% in Assam due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
2308010111,23,Telangana,12.1%,6400,Uplifted 12.1% in Telangana due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
905070101,9,Himachal Pradesh,12.1%,4900,Uplifted 12.1% in Himachal Pradesh due to Cash Transfer (700) for 7 months.,700,0,0
2215020111,22,Tamil Nadu,12.1%,8400,Uplifted 12.1% in Tamil Nadu due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 7 months.,700,1,1
1912060101,19,Odisha,12.1%,8500,Uplifted 12.1% in Odisha due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
321102122,32,Delhi,12.1%,8500,Uplifted 12.1% in Delhi due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
1819010101,18,Nagaland,12.1%,7000,Uplifted 12.1% in Nagaland due to Cash Transfer (1000) for 7 months.,1000,0,0
180208100,18,Nagaland,12.09%,8500,Uplifted 12.09% in Nagaland due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
613060102,6,Goa,12.09%,8500,Uplifted 12.09% in Goa due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2407090101,24,Tripura,12.09%,8500,Uplifted 12.09% in Tripura due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
959040101,9,Himachal Pradesh,12.08%,8500,Uplifted 12.08% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
211060101,2,Arunachal Pradesh,12.08%,8500,Uplifted 12.08% in Arunachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
942070101,9,Himachal Pradesh,12.07%,8500,Uplifted 12.07% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
945020211,9,Himachal Pradesh,12.07%,8500,Uplifted 12.07% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2410010112,24,Tripura,12.07%,8500,Uplifted 12.07% in Tripura due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
311020111,3,Assam,12.06%,8400,Uplifted 12.06% in Assam due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 7 months.,700,1,1
281604111,28,Andaman and Nicobar Islands,12.06%,8500,Uplifted 12.06% in Andaman and Nicobar Islands due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2202020112,22,Tamil Nadu,12.06%,10500,Uplifted 12.06% in Tamil Nadu due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
291601200,29,Chandigarh,12.05%,6900,Uplifted 12.05% in Chandigarh due to Cash Transfer (700) + Training Program (1) for 7 months.,700,1,0
93403100,9,Himachal Pradesh,12.05%,6400,Uplifted 12.05% in Himachal Pradesh due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
904020211,9,Himachal Pradesh,12.03%,10500,Uplifted 12.03% in Himachal Pradesh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
290706100,29,Chandigarh,12.03%,9000,Uplifted 12.03% in Chandigarh due to Cash Transfer (1000) + Training Program (1) for 7 months.,1000,1,0
191104211,19,Odisha,12.03%,8500,Uplifted 12.03% in Odisha due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
942070102,9,Himachal Pradesh,12.03%,8500,Uplifted 12.03% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
950040101,9,Himachal Pradesh,12.02%,8500,Uplifted 12.02% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
160007111,16,Meghalaya,12.02%,10500,Uplifted 12.02% in Meghalaya due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
1912080101,19,Odisha,12.01%,8400,Uplifted 12.01% in Odisha due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 7 months.,700,1,1
220501112,22,Tamil Nadu,12.01%,10500,Uplifted 12.01% in Tamil Nadu due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
206060101,2,Arunachal Pradesh,12.01%,6400,Uplifted 12.01% in Arunachal Pradesh due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
93001100,9,Himachal Pradesh,12.0%,10500,Uplifted 12.0% in Himachal Pradesh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
807060201,8,Haryana,12.0%,8500,Uplifted 12.0% in Haryana due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
61001111,6,Goa,11.98%,10500,Uplifted 11.98% in Goa due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
2706010111,27,West Bengal,11.98%,8500,Uplifted 11.98% in West Bengal due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
100203111,10,Jharkhand,11.98%,10500,Uplifted 11.98% in Jharkhand due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
230903111,23,Telangana,11.98%,10500,Uplifted 11.98% in Telangana due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
919020101,9,Himachal Pradesh,11.98%,10500,Uplifted 11.98% in Himachal Pradesh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
220906200,22,Tamil Nadu,11.98%,8500,Uplifted 11.98% in Tamil Nadu due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
212405200,21,Rajasthan,11.98%,10500,Uplifted 11.98% in Rajasthan due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
2926350111,29,Chandigarh,11.98%,8500,Uplifted 11.98% in Chandigarh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
1821010101,18,Nagaland,11.97%,4900,Uplifted 11.97% in Nagaland due to Cash Transfer (700) for 7 months.,700,0,0
234204100,23,Telangana,11.97%,10500,Uplifted 11.97% in Telangana due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
60408100,6,Goa,11.96%,8500,Uplifted 11.96% in Goa due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
904020111,9,Himachal Pradesh,11.96%,8500,Uplifted 11.96% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
1802010102,18,Nagaland,11.96%,8500,Uplifted 11.96% in Nagaland due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
914060101,9,Himachal Pradesh,11.95%,8500,Uplifted 11.95% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
81003111,8,Haryana,11.94%,10500,Uplifted 11.94% in Haryana due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
81501121,8,Haryana,11.94%,8500,Uplifted 11.94% in Haryana due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
291301100,29,Chandigarh,11.94%,6400,Uplifted 11.94% in Chandigarh due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
967010212,9,Himachal Pradesh,11.94%,10500,Uplifted 11.94% in Himachal Pradesh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
96603211,9,Himachal Pradesh,11.94%,5000,Uplifted 11.94% in Himachal Pradesh due to Cash Transfer (500) + Nrega Program (1) for 7 months.,500,0,1
60906100,6,Goa,11.93%,6900,Uplifted 11.93% in Goa due to Cash Transfer (700) + Training Program (1) for 7 months.,700,1,0
83208100,8,Haryana,11.93%,10500,Uplifted 11.93% in Haryana due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
929020103,9,Himachal Pradesh,11.92%,8500,Uplifted 11.92% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
113050101,1,Andhra Pradesh,11.91%,1500,Uplifted 11.91% in Andhra Pradesh due to Nrega Program (1) for 7 months.,0,0,1
2210080101,22,Tamil Nadu,11.91%,8500,Uplifted 11.91% in Tamil Nadu due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
1817020109,18,Nagaland,11.91%,8500,Uplifted 11.91% in Nagaland due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2903010101,29,Chandigarh,11.91%,8500,Uplifted 11.91% in Chandigarh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
703010101,7,Gujarat,11.91%,8500,Uplifted 11.91% in Gujarat due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2919360212,29,Chandigarh,11.9%,10500,Uplifted 11.9% in Chandigarh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
2012060101,20,Punjab,11.9%,8500,Uplifted 11.9% in Punjab due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
201403200,20,Punjab,11.9%,8500,Uplifted 11.9% in Punjab due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
808060102,8,Haryana,11.89%,6400,Uplifted 11.89% in Haryana due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
340004100,34,Puducherry,11.89%,6900,Uplifted 11.89% in Puducherry due to Cash Transfer (700) + Training Program (1) for 7 months.,700,1,0
95901200,9,Himachal Pradesh,11.89%,8500,Uplifted 11.89% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
1002070101,10,Jharkhand,11.89%,4900,Uplifted 11.89% in Jharkhand due to Cash Transfer (700) for 7 months.,700,0,0
211504200,21,Rajasthan,11.89%,10500,Uplifted 11.89% in Rajasthan due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
291801200,29,Chandigarh,11.88%,10500,Uplifted 11.88% in Chandigarh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
2308070201,23,Telangana,11.87%,8500,Uplifted 11.87% in Telangana due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
3205040201,32,Delhi,11.87%,6400,Uplifted 11.87% in Delhi due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
94907100,9,Himachal Pradesh,11.87%,8400,Uplifted 11.87% in Himachal Pradesh due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 7 months.,700,1,1
909030101,9,Himachal Pradesh,11.87%,5000,Uplifted 11.87% in Himachal Pradesh due to Cash Transfer (500) + Nrega Program (1) for 7 months.,500,0,1
1204080201,12,Kerala,11.86%,8400,Uplifted 11.86% in Kerala due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 7 months.,700,1,1
2916020101,29,Chandigarh,11.86%,10500,Uplifted 11.86% in Chandigarh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
923010201,9,Himachal Pradesh,11.86%,8400,Uplifted 11.86% in Himachal Pradesh due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 7 months.,700,1,1
1002070104,10,Jharkhand,11.86%,6400,Uplifted 11.86% in Jharkhand due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
210901211,21,Rajasthan,11.86%,10500,Uplifted 11.86% in Rajasthan due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
82405211,8,Haryana,11.85%,10500,Uplifted 11.85% in Haryana due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
331203100,33,Lakshadweep,11.84%,8500,Uplifted 11.84% in Lakshadweep due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2723130101,27,West Bengal,11.84%,6400,Uplifted 11.84% in West Bengal due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
610030201,6,Goa,11.84%,8500,Uplifted 11.84% in Goa due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2919350111,29,Chandigarh,11.82%,8500,Uplifted 11.82% in Chandigarh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
1910060211,19,Odisha,11.82%,8500,Uplifted 11.82% in Odisha due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
1002010111,10,Jharkhand,11.81%,6400,Uplifted 11.81% in Jharkhand due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
232305111,23,Telangana,11.81%,8500,Uplifted 11.81% in Telangana due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
1910020111,19,Odisha,11.81%,10500,Uplifted 11.81% in Odisha due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
81405100,8,Haryana,11.81%,10500,Uplifted 11.81% in Haryana due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
231604111,23,Telangana,11.81%,8500,Uplifted 11.81% in Telangana due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
3324030101,33,Lakshadweep,11.81%,8500,Uplifted 11.81% in Lakshadweep due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
80405112,8,Haryana,11.81%,8500,Uplifted 11.81% in Haryana due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
810030111,8,Haryana,11.81%,8400,Uplifted 11.81% in Haryana due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 7 months.,700,1,1
2012110101,20,Punjab,11.8%,8500,Uplifted 11.8% in Punjab due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
220602200,22,Tamil Nadu,11.79%,8500,Uplifted 11.79% in Tamil Nadu due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
61204200,6,Goa,11.79%,5000,Uplifted 11.79% in Goa due to Cash Transfer (500) + Nrega Program (1) for 7 months.,500,0,1
2335060101,23,Telangana,11.79%,8400,Uplifted 11.79% in Telangana due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 7 months.,700,1,1
210901213,21,Rajasthan,11.79%,8500,Uplifted 11.79% in Rajasthan due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
60303100,6,Goa,11.78%,9000,Uplifted 11.78% in Goa due to Cash Transfer (1000) + Training Program (1) for 7 months.,1000,1,0
95402200,9,Himachal Pradesh,11.78%,8500,Uplifted 11.78% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2917020101,29,Chandigarh,11.78%,4900,Uplifted 11.78% in Chandigarh due to Cash Transfer (700) for 7 months.,700,0,0
2910010201,29,Chandigarh,11.78%,7000,Uplifted 11.78% in Chandigarh due to Cash Transfer (1000) for 7 months.,1000,0,0
211903111,21,Rajasthan,11.78%,10500,Uplifted 11.78% in Rajasthan due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
928030101,9,Himachal Pradesh,11.76%,6400,Uplifted 11.76% in Himachal Pradesh due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
81005200,8,Haryana,11.76%,10500,Uplifted 11.76% in Haryana due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
260002200,26,Uttarakhand,11.76%,10500,Uplifted 11.76% in Uttarakhand due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
96505200,9,Himachal Pradesh,11.76%,6400,Uplifted 11.76% in Himachal Pradesh due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
241904211,24,Tripura,11.75%,8500,Uplifted 11.75% in Tripura due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
102201111,10,Jharkhand,11.75%,6400,Uplifted 11.75% in Jharkhand due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
2121050201,21,Rajasthan,11.74%,4900,Uplifted 11.74% in Rajasthan due to Cash Transfer (700) for 7 months.,700,0,0
1022010111,10,Jharkhand,11.74%,8500,Uplifted 11.74% in Jharkhand due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
602060101,6,Goa,11.74%,8500,Uplifted 11.74% in Goa due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
272305100,27,West Bengal,11.74%,9000,Uplifted 11.74% in West Bengal due to Cash Transfer (1000) + Training Program (1) for 7 months.,1000,1,0
2102030101,21,Rajasthan,11.73%,4900,Uplifted 11.73% in Rajasthan due to Cash Transfer (700) for 7 months.,700,0,0
113010101,1,Andhra Pradesh,11.73%,10500,Uplifted 11.73% in Andhra Pradesh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
302050201,3,Assam,11.73%,10500,Uplifted 11.73% in Assam due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
94203100,9,Himachal Pradesh,11.72%,8400,Uplifted 11.72% in Himachal Pradesh due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 7 months.,700,1,1
2103050111,21,Rajasthan,11.72%,4900,Uplifted 11.72% in Rajasthan due to Cash Transfer (700) for 7 months.,700,0,0
31112321,3,Assam,11.72%,8500,Uplifted 11.72% in Assam due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
230506100,23,Telangana,11.71%,6400,Uplifted 11.71% in Telangana due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
271301111,27,West Bengal,11.71%,10500,Uplifted 11.71% in West Bengal due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
292602100,29,Chandigarh,11.71%,4900,Uplifted 11.71% in Chandigarh due to Cash Transfer (700) for 7 months.,700,0,0
2201020111,22,Tamil Nadu,11.71%,8500,Uplifted 11.71% in Tamil Nadu due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
304070101,3,Assam,11.71%,10500,Uplifted 11.71% in Assam due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
61907100,6,Goa,11.71%,9000,Uplifted 11.71% in Goa due to Cash Transfer (1000) + Training Program (1) for 7 months.,1000,1,0
233703111,23,Telangana,11.71%,8500,Uplifted 11.71% in Telangana due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
201040111,2,Arunachal Pradesh,11.7%,6400,Uplifted 11.7% in Arunachal Pradesh due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
1016070201,10,Jharkhand,11.7%,6400,Uplifted 11.7% in Jharkhand due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
272606100,27,West Bengal,11.69%,7000,Uplifted 11.69% in West Bengal due to Cash Transfer (1000) for 7 months.,1000,0,0
321007100,32,Delhi,11.69%,8500,Uplifted 11.69% in Delhi due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
95004200,9,Himachal Pradesh,11.68%,8500,Uplifted 11.68% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
948010101,9,Himachal Pradesh,11.68%,8500,Uplifted 11.68% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
613060101,6,Goa,11.68%,8500,Uplifted 11.68% in Goa due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
270704111,27,West Bengal,11.67%,10500,Uplifted 11.67% in West Bengal due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
280207100,28,Andaman and Nicobar Islands,11.67%,8500,Uplifted 11.67% in Andaman and Nicobar Islands due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
160004111,16,Meghalaya,11.67%,5600,Uplifted 11.67% in Meghalaya due to Cash Transfer (300) + Training Program (1) + Nrega Program (1) for 7 months.,300,1,1
220301112,22,Tamil Nadu,11.67%,10500,Uplifted 11.67% in Tamil Nadu due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
2803050201,28,Andaman and Nicobar Islands,11.66%,8500,Uplifted 11.66% in Andaman and Nicobar Islands due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2927030101,29,Chandigarh,11.65%,6400,Uplifted 11.65% in Chandigarh due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
2207010133,22,Tamil Nadu,11.64%,8500,Uplifted 11.64% in Tamil Nadu due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
270707200,27,West Bengal,11.63%,8400,Uplifted 11.63% in West Bengal due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 7 months.,700,1,1
2734020101,27,West Bengal,11.63%,4900,Uplifted 11.63% in West Bengal due to Cash Transfer (700) for 7 months.,700,0,0
804010114,8,Haryana,11.63%,8500,Uplifted 11.63% in Haryana due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
605040111,6,Goa,11.63%,8500,Uplifted 11.63% in Goa due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2903010201,29,Chandigarh,11.62%,8500,Uplifted 11.62% in Chandigarh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
272008200,27,West Bengal,11.62%,8500,Uplifted 11.62% in West Bengal due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2818020111,28,Andaman and Nicobar Islands,11.62%,8500,Uplifted 11.62% in Andaman and Nicobar Islands due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
230502112,23,Telangana,11.62%,8500,Uplifted 11.62% in Telangana due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
82602111,8,Haryana,11.61%,10500,Uplifted 11.61% in Haryana due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
210707100,21,Rajasthan,11.6%,8500,Uplifted 11.6% in Rajasthan due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
815070201,8,Haryana,11.59%,8400,Uplifted 11.59% in Haryana due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 7 months.,700,1,1
81303111,8,Haryana,11.59%,8500,Uplifted 11.59% in Haryana due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
292020100,29,Chandigarh,11.58%,6400,Uplifted 11.58% in Chandigarh due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
220703113,22,Tamil Nadu,11.58%,10500,Uplifted 11.58% in Tamil Nadu due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
2926060109,29,Chandigarh,11.57%,4900,Uplifted 11.57% in Chandigarh due to Cash Transfer (700) for 7 months.,700,0,0
94803100,9,Himachal Pradesh,11.57%,10500,Uplifted 11.57% in Himachal Pradesh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
710040109,7,Gujarat,11.56%,8500,Uplifted 11.56% in Gujarat due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
273103111,27,West Bengal,11.56%,10500,Uplifted 11.56% in West Bengal due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
291201100,29,Chandigarh,11.56%,6400,Uplifted 11.56% in Chandigarh due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
2118030101,21,Rajasthan,11.55%,8400,Uplifted 11.55% in Rajasthan due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 7 months.,700,1,1
331202200,33,Lakshadweep,11.55%,10500,Uplifted 11.55% in Lakshadweep due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
923040101,9,Himachal Pradesh,11.55%,4900,Uplifted 11.55% in Himachal Pradesh due to Cash Transfer (700) for 7 months.,700,0,0
2014030201,20,Punjab,11.54%,10500,Uplifted 11.54% in Punjab due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
113110101,1,Andhra Pradesh,11.54%,4900,Uplifted 11.54% in Andhra Pradesh due to Cash Transfer (700) for 7 months.,700,0,0
96001100,9,Himachal Pradesh,11.54%,10500,Uplifted 11.54% in Himachal Pradesh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
220101111,22,Tamil Nadu,11.54%,8400,Uplifted 11.54% in Tamil Nadu due to Cash Transfer (700) + Training Program (1) + Nrega Program (1) for 7 months.,700,1,1
180905200,18,Nagaland,11.54%,8500,Uplifted 11.54% in Nagaland due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2119050101,21,Rajasthan,11.53%,10500,Uplifted 11.53% in Rajasthan due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
191006211,19,Odisha,11.53%,8500,Uplifted 11.53% in Odisha due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
934030202,9,Himachal Pradesh,11.53%,8500,Uplifted 11.53% in Himachal Pradesh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
60801131,6,Goa,11.53%,8500,Uplifted 11.53% in Goa due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
602010311,6,Goa,11.53%,8500,Uplifted 11.53% in Goa due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
102304200,10,Jharkhand,11.52%,8500,Uplifted 11.52% in Jharkhand due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
1028020101,10,Jharkhand,11.51%,4900,Uplifted 11.51% in Jharkhand due to Cash Transfer (700) for 7 months.,700,0,0
212703100,21,Rajasthan,11.51%,7000,Uplifted 11.51% in Rajasthan due to Cash Transfer (1000) for 7 months.,1000,0,0
965010101,9,Himachal Pradesh,11.51%,10500,Uplifted 11.51% in Himachal Pradesh due to Cash Transfer (1000) + Training Program (1) + Nrega Program (1) for 7 months.,1000,1,1
3209040101,32,Delhi,11.51%,8500,Uplifted 11.51% in Delhi due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
181707100,18,Nagaland,11.5%,8500,Uplifted 11.5% in Nagaland due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2805030101,28,Andaman and Nicobar Islands,11.5%,4900,Uplifted 11.5% in Andaman and Nicobar Islands due to Cash Transfer (700) for 7 months.,700,0,0
3310030111,33,Lakshadweep,11.5%,6400,Uplifted 11.5% in Lakshadweep due to Cash Transfer (700) + Nrega Program (1) for 7 months.,700,0,1
220902111,22,Tamil Nadu,11.49%,8500,Uplifted 11.49% in Tamil Nadu due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
2927020101,29,Chandigarh,11.49%,8500,Uplifted 11.49% in Chandigarh due to Cash Transfer (1000) + Nrega Program (1) for 7 months.,1000,0,1
